,url,foodname,serving,image,ingredient,steps,calories,protein,fat,carb,sodium,fibre
103,https://www.taste.com.au/recipes/pork-bulgogi-recipe/y3amdhb8#coral_thread,Pork bulgogi,4,https://img.taste.com.au/MBBmn_e0/w720-h480-cfill-q80/taste/2020/03/bulgogi-159415-1.jpg,"['500g pork fillet, sliced thinly', '4 garlic cloves, crushed', '1 tbsp finely grated fresh ginger', '1/2 tsp dried chilli flakes', '2 tsp sesame oil', '1 tbsp brown sugar', '3 tbsp vegetable oil', '1/2 cup salt-reduced soy sauce', '2 carrots, halved lengthways, thinly sliced diagonally', '1 bunch broccolini, cut into 3cm pieces', '250g snow peas', '1/4 cup oyster sauce', '250g dried rice stick noodles', '1/3 cup fresh coriander sprigs', 'Lime wedges, to serve', '1 red apple, thinly sliced']","['Combine pork, garlic, ginger, chilli, sesame oil, sugar, 1 tablespoon vegetable oil and 1/2 the soy sauce in a bowl. Turn to coat.', 'Heat 1 tablespoon of the remaining vegetable oil in a large frying pan over high heat. Cook carrot and broccolini, stirring, for 3 to 4 minutes or until tender. Transfer to a bowl.', 'Heat remaining oil in same frying pan over high heat. Remove pork from marinade. Reserve marinade. Cook pork, stirring, for 3 to 4 minutes or until cooked through.', 'Add carrot mixture, snow peas, pork marinade, oyster sauce and remaining soy sauce to pan. Cook, stirring, for 1 minute or until warmed through and vegetables are tender.', 'Meanwhile, cook noodles following packet directions. Drain. Divide noodles among serving plates. Top with pork stir-fry and coriander. Serve with lime wedges and fresh apple slices']",2722 kj (651cal),35.9g,21.5g,75.5g,1.7g,5.4g
104,https://www.taste.com.au/recipes/lamb-patties-pita-bread-tzatziki/d9c3363b-937d-4536-937f-5fe65b06c02d#coral_thread,Lamb patties with pita bread and tzatziki,4,https://img.taste.com.au/bmaVohAs/w720-h480-cfill-q80/taste/2016/11/lamb-patties-with-pita-bread-and-tzatziki-69039-1.jpeg,"['500g lean lamb mince', '1/2 cup (50g) dried breadcrumbs', '2 tsp Moroccan spice mix (see note)', '2 garlic cloves, crushed', '1 egg, beaten', '1 tbsp extra virgin olive oil', '4 pita bread pockets, warmed, split', '2 tomatoes, sliced', '2 cups wild rocket leaves', '200g low-fat tzatziki (see note)']","['Combine the lamb, breadcrumbs, Moroccan spice mix, garlic, egg and a little salt and pepper in a bowl. Divide the mixture into twelve 5cm patties.', 'Heat oil in a pan over medium-low heat. In batches, cook the patties for 3 minutes each side until browned and cooked through. Fill pita pockets with patties, tomato, rocket and a generous spoonful of tzatziki. Serve with remaining tzatziki.']",2485 kj (594cal),33.5g,27.2g,49.5g,732mg,3.0g
105,https://www.taste.com.au/recipes/chicken-cabbage-salad-yoghurt-herb-dressing/14a20317-f20f-41e3-b812-c96e7fa8fa91#coral_thread,Chicken and cabbage salad with yoghurt herb dressing,6,https://img.taste.com.au/8eyu6Hl6/w720-h480-cfill-q80/taste/2016/11/chicken-and-cabbage-salad-with-yoghurt-herb-dressing-657-1.jpeg,"['1 barbecued chicken, skin removed, meat shredded', '1/4 red cabbage, shredded', '1 large red capsicum, thinly sliced', '2 carrots, peeled, finely grated', '1 onion, halved, thinly sliced', '1 cup raisins', 'Wholegrain bread, to serve']","['Combine chicken, cabbage, capsicum, carrot, onion and raisins in a bowl.', 'Make yoghurt herb dressing Whisk yoghurt, 1/4 cup orange juice, vinegar, tarragon and salt and pepper in a bowl until well combined. Pour over salad. Toss to combine. Serve.']",1499 kj (358cal),47.4g,6.0g,31.9g,369.3mg,2.9g
106,https://www.taste.com.au/recipes/hoisin-eggplant-prawn-bok-choy-stir-fry/ba792ced-3ac6-4605-80fe-626714f1aed8#coral_thread,"Hoisin eggplant, prawn and bok choy stir-fry",4,https://img.taste.com.au/K9Johx22/w720-h480-cfill-q80/taste/2016/11/hoisin-eggplant-prawn-and-bok-choy-stir-fry-7330-1.jpeg,"['2 tbsp sesame oil', '3 baby eggplants (300g), halved lengthways, thickly sliced', '20 green king prawns, peeled (tails intact), deveined', '3cm piece ginger, grated', '2 garlic cloves, crushed', '2 bunches baby bok choy (500g), roughly chopped', '3 tbsp hoisin sauce', '1 tbsp rice vinegar*', 'Steamed jasmine rice, to serve (optional)']","['Heat 1 tablespoon oil in a wok or large frypan over medium-high heat. Add eggplant and cook, stirring occasionally, for 3-4 minutes until softened and lightly browned.', 'Add remaining oil, prawns, ginger and garlic to wok. Cook, stirring, for 2 minutes or until prawns have changed colour.', 'Reduce heat to medium, then add bok choy, hoisin and rice vinegar and cook, stirring, for 2 minutes or until the bok choy is just wilted and the mixture is coated with sauce. Serve the stir-fry with steamed rice if desired.']",715 kj (171cal),7.2g,10.3g,11.7g,439.5mg,2.9g
107,https://www.taste.com.au/recipes/orange-coconut-sago-lychees-passionfruit/b785df78-b778-4d50-8fbf-f4d2f0d7de8e#coral_thread,Orange coconut sago with lychees and passionfruit,6,https://img.taste.com.au/yM3hPATx/w720-h480-cfill-q80/taste/2016/11/orange-coconut-sago-with-lychees-and-passionfruit-85888-1.jpeg,"['1 cup sago, rinsed', '400g can coconut cream', '1 tsp finely grated orange rind', '2/3 cup caster sugar', '565g can lychees in syrup, drained', '4 large passionfruit, halved']","['Place sago in a large saucepan with 2 cups cold water. Set aside to soak for 30 minutes.', 'Add coconut cream to sago over medium heat. Bring to the boil. Cook, stirring, for 15 minutes or until sago is translucent and tender. Stir in orange rind and 1/2 cup sugar. Set aside for 15 minutes to cool slightly.', 'Meanwhile, combine lychees, passionfruit and remaining sugar in a bowl. Spoon sago into serving bowls. Top with lychee mixture. Serve.']",1525 kj (364cal),0.7g,13.5g,59.7g,19.5mg,2.2g
108,https://www.taste.com.au/recipes/rustic-apple-spelt-tart/8d25bf3a-3e52-44f2-8b7f-8cdf1c2bdaba#coral_thread,Rustic apple and spelt tart,8,https://img.taste.com.au/jFRYbypb/w720-h480-cfill-q80/taste/2016/11/rustic-apple-and-spelt-tart-103155-1.jpeg,"['175g white spelt flour', '50g wholemeal spelt flour', '3/4 tsp ground cinnamon, plus extra, to sprinkle', '35g (1/4 cup) panela sugar', '60ml (1/4 cup) Cobram Estate extra virgin olive oil light flavour', '90-100ml chilled water', '3 small (about 410g) Granny Smith apples, peeled, quartered, cored', '2 tsp lemon juice', '2 tbsp apricot jam', 'Low-fat Greek yoghurt, to serve (optional)', '1/2 tsp Cobram Estate extra virgin olive oil light flavour, extra']","['Place the flours, cinnamon and 1 tbs of the panela sugar in a large bowl. Stir to combine. Make a well in the centre. Add the oil, in a slow steady stream, stirring with a fork until incorporated and small lumps form. Add 90ml of the water. Use a wooden spoon to stir until a tacky dough forms, adding more water if necessary.', 'Turn onto a lightly floured surface and briefly knead until just smooth. Shape into a disc. Enclose in plastic wrap and place in the fridge for 1 hour to rest.', 'Meanwhile, preheat the oven to 180C/160C fan forced. Cut each apple quarter into 4 thin slices. Place in a bowl. Add the lemon juice and 1 tablespoon of the panela sugar. Toss to coat.', 'Roll out dough on a lightly floured sheet of baking paper to a 30cm disc. Carefully transfer the dough on the paper to a large baking tray. Spread with the jam, leaving a 3-4cm border around the edge. Top with apple slices, arranging in concentric circles. Fold edge over the filling, roughly pleating. Brush pastry edges with extra oil. Sprinkle the pastry and apple with remaining sugar. Bake for 45 minutes or until golden and crisp. Cool on tray. Sprinkle with extra cinnamon. Serve at room temperature with yoghurt, if desired.']",952 kj (228cal),4.7g,8.0g,35.2g,3.6mg,4.3g
109,https://www.taste.com.au/recipes/sesame-vegetable-omelette/955ab09a-3544-4d06-92e0-8f6133f6f368#coral_thread,Sesame vegetable omelette,4,https://img.taste.com.au/FF-gRYfH/w720-h480-cfill-q80/taste/2016/11/sesame-vegetable-omelette-51340-1.jpeg,"['100g dried rice vermicelli noodles', '250g packet rainbow salad mix (see note)', '1/2 cup fresh coriander leaves', '3 green onions, sliced diagonally', '1 long red chilli, deseeded, thinly sliced', '6 eggs', '1 tbsp soy sauce', '1 tsp sesame seeds, toasted', '2 tsp peanut oil', '1/4 cup oyster sauce']","['Place noodles and salad mix in a bowl. Cover with boiling water. Stand for 4 to 5 minutes or until noodles are tender. Drain. Add coriander, onion and chilli to noodles. Toss to combine.', 'Meanwhile, whisk eggs, soy and sesame seeds together in a large jug.', 'Heat 1/2 teaspoon oil in a medium, nonstick frying pan over medium heat. Pour in 1/4 egg mixture. Tilt pan to cover base. Cook for 1 minute or until just set.', 'Top 1 side egg mixture with 1/4 noodle mixture. Cook for 1 minute or until egg has set. Fold over to enclose filling. Slide onto a plate. Cover to keep warm. Repeat with remaining oil, egg mixture and noodle mixture to make 4 omelettes.', 'Combine oyster sauce and 2 tablespoons cold water. Drizzle omelettes with oyster sauce mixture. Serve.']",1130 kj (270cal),14.7g,11.1g,27g,1106mg,1.9g
110,https://www.taste.com.au/recipes/curried-pumpkin-chickpea-soup/131bfe1c-5921-422c-9cd5-acb6aa6e8ecd#coral_thread,Curried pumpkin and chickpea soup,4,https://img.taste.com.au/G3dee-zd/w720-h480-cfill-q80/taste/2016/11/curried-pumpkin-and-chickpea-soup-85038-1.jpeg,"['1 tbsp olive oil', '1 large brown onion, chopped', '2 garlic cloves, crushed', '2 tsp curry powder', '1.75kg butternut pumpkin, peeled, cut into 1.5cm pieces', '400g cans chickpeas, drained, rinsed', '4 cups Massel chicken style liquid stock', 'Tamar Valley Greek Style Yoghurt, to serve', 'Fresh coriander sprigs, to serve']","['Heat oil in a large saucepan over medium heat. Add onion and garlic. Cook for 5 minutes or until onion has softened. Add curry powder. Cook for 1 minute or until fragrant. Add pumpkin. Stir to coat.', 'Using a fork, crush half the chickpeas. Add crushed chickpeas, stock and 1 cup cold water to pan. Bring to the boil. Reduce heat to low. Simmer, partially covered, for 30 minutes or until pumpkin is very tender and soup has thickened. Stir in remaining chickpeas. Ladle into bowls. Top with yoghurt and coriander. Serve.']",1193 kj (285cal),8.3g,6.8g,53.5g,1.0g,11.2g
111,https://www.taste.com.au/recipes/sticky-date-puddings/9620a0d2-fd5e-42ee-904b-393ec7659f39#coral_thread,Sticky date puddings,6,https://img.taste.com.au/MKQ5b4Gg/w720-h480-cfill-q80/taste/2016/11/sticky-date-puddings-11568-1.jpeg,"['175g dates, pitted, chopped', '1 tsp bicarbonate of soda', '75g unsalted butter, softened, plus extra to grease', '150g light brown sugar', '1 tsp vanilla extract', '170g self-raising flour, sifted', '2 eggs', 'Thick cream, to serve']","['Preheat oven to 180°C. Place dates in a pan with 180ml water and bring to the boil. Add bicarbonate of soda and set aside for 15 minutes (it will bubble fiercely then settle down).', 'Cream together butter and sugar until pale. Add vanilla and 1 tablespoon of flour, and stir to combine. Add eggs one at a time, beating until smooth. Use a metal spoon to gently fold in remaining flour and stir in the date mixture (it may look a little curdled at this stage).', 'Grease six 250ml (1-cup capacity) dariole moulds with butter and pour in pudding mixture. Bake for 25 minutes until cooked through. Set aside for 5 minutes before turning out.', 'To make the sauce, mix ingredients in a pan over low heat until butter has melted. Cool slightly before pouring over puddings. Serve with cream.']",2647 kj (633cal),6.9g,32.3g,84.4g,384.2mg,3.0g
112,https://www.taste.com.au/recipes/chargrilled-chicken-rice-spinach-pea-pulao/b0e9a47d-1d32-4db3-baef-c912349a6608#coral_thread,"Chargrilled chicken with rice, spinach and pea pulao",4,https://img.taste.com.au/oq-JswCB/w720-h480-cfill-q80/taste/2016/11/chargrilled-chicken-with-rice-spinach-and-pea-pulao-21274-1.jpeg,"['2 single chicken breast fillets, fat trimmed', '1 tbsp vegetable oil', '1 2.5cm piece cinnamon stick', '5 cloves', '1 tsp cumin seeds', '1/4 tsp cardamom seeds', '1 large brown onion, thinly sliced', '2 garlic cloves, thinly sliced', '200g (1 cup) Basmati rice, rinsed well', '500ml (2 cups) Vegetable stock', 'Salt & freshly ground black pepper', '10 large English spinach leaves, washed, drained, stems trimmed, roughly chopped', '110g (2/3 cup) frozen peas, thawed', '130g (1/2 cup) skim milk natural yoghurt', '2 tbsp chopped fresh coriander', '1/2 tsp ground coriander']","['Heat a chargrill over medium-high heat. Brush each chicken2 single chicken breast fillets, fat trimmed fillet with 1/2 teaspoon of the oil1 tbsp vegetable oil and cook on preheated chargrill for 4 minutes each side or until just cooked through. Transfer to a plate, cover with foil and set aside.', 'Meanwhile: heat remaining oil in a large saucepan over medium heat. Add cinnamon1 2.5cm piece cinnamon stick, cloves5 cloves, cumin1 tsp cumin seeds and cardamom1/4 tsp cardamom seeds, and cook, stirring, for 30 seconds or until fragrant. Add onion1 large brown onion, thinly sliced and garlic2 garlic cloves, thinly sliced, and cook, stirring, for 5 minutes or until onion softens.', 'Add the rice200g (1 cup) Basmati rice, rinsed well and mix well. Stir in the stock500ml (2 cups) Vegetable stock, salt and pepperSalt & freshly ground black pepper. Bring to the boil over medium-high heat. Reduce heat to low, cover tightly and cook for 20 minutes without lifting the lid.', 'Remove from the heat. Use a fork to quickly and gently stir the spinach10 large English spinach leaves, washed, drained, stems trimmed, roughly chopped and peas110g (2/3 cup) frozen peas, thawed through the pulao. Replace the lid and set aside for 10 minutes.', 'Combine the yoghurt130g (1/2 cup) skim milk natural yoghurt, fresh coriander2 tbsp chopped fresh coriander and ground coriander1/2 tsp ground coriander in a small bowl, and season with salt and pepper. Set aside. Thinly slice the chicken across the grain. Serve the pulao topped with the chicken and a dollop of coriander2 tbsp chopped fresh coriander yoghurt.']",1542 kj (369cal),19.6g,7.7g,55.0g,670.4mg,5.4g
113,https://www.taste.com.au/recipes/bitter-green-salad-currant-dressing/5f838a8d-3419-448a-8f7e-a110d6e21c25#coral_thread,Bitter green salad with currant dressing,6,https://img.taste.com.au/Thbnp2PE/w720-h480-cfill-q80/taste/2016/11/bitter-green-salad-with-currant-dressing-98039-1.jpeg,"['2 tbsp extra virgin olive oil', '1 1/2 tbsp white balsamic vinegar', '1 tbsp currants', '1 red oakleaf lettuce, leaves separated', '1/2 raddichio lettuce, leaves separated', '1/2 baby fennel bulb, thinly sliced']","['Combine the oil, vinegar and currants in a small bowl. Season. Set aside for 15 minutes to macerate.', 'Place the lettuces and fennel in a large bowl. Drizzle with the dressing. Toss to combine. Serve immediately']",299 kj (71cal),0.8g,6.2g,3.6g,15.7mg,0.7g
114,https://www.taste.com.au/recipes/chargrilled-sweet-corn-salad/486335d4-6b68-46d6-a7f7-a80f9599591d#coral_thread,Chargrilled sweet corn salad,4,https://img.taste.com.au/-VNPiCg5/w720-h480-cfill-q80/taste/2016/11/chargrilled-sweet-corn-salad-12916-1.jpeg,"['2 sweet corn, husks and silk removed', 'Olive oil spray', '2 tbsp fresh lime juice', '1 tbsp extra virgin olive oil', 'Salt & freshly ground pepper', '80g snow pea sprouts', '2 avocados, halved, stone removed, peeled, chopped', '120g feta, crumbled']","['Heat a chargrill pan over a medium-high heat. Spray the corn with olive oil. Cook on the chargrill, turning often, for 8 minutes or until golden.', 'Stand a cob on one end and slice downwards with a knife as close as possible to the cob to remove the kernels. Repeat with the second cob. Mix the lime juice, extra virgin olive oil, salt and pepper until well combined.', 'Divide the snow pea sprouts, avocado and warm corn kernels among serving dishes. Drizzle with the dressing and scatter the feta to serve.']",1243 kj (297cal),8.7g,22.2g,21.2g,551.1mg,5.3g
